id,created_at,text 
1033938415492972544,2018-08-27 04:45:02,"b'Brands are reintroducing products for new generations. \xe2\x80\x9cWhat\xe2\x80\x99s old is new again."" https://t.co/YpQWhHpJik'"
1033934669190979585,2018-08-27 04:30:09,"b'""It\xe2\x80\x99s like Jekyll and Hyde.\xe2\x80\x9d Duncan Hunter boasted a glittering political resume, but a corruption scandal could ho\xe2\x80\xa6 https://t.co/AirjOvslGG'"
1033930872892874753,2018-08-27 04:15:04,"b'\xe2\x80\x9cThis is very unusual in Chicago,\xe2\x80\x9d a Fire Department spokesman said. \xe2\x80\x9cWe\xe2\x80\x99re going the wrong way fast, and it\xe2\x80\x99s very\xe2\x80\xa6 https://t.co/KR9pYG34cI'"
1033927117329915904,2018-08-27 04:00:08,"b'""Crazy Rich Asians"" had a decrease of only 6 percent in ticket sales compared to its opening weekend. That kind of\xe2\x80\xa6 https://t.co/YET4PzQUWM'"
1033923324722728965,2018-08-27 03:45:04,"b'In a memo, Defense Secretary Jim Mattis urged President Trump to build a national strategy for A.I. that matches th\xe2\x80\xa6 https://t.co/hWyIum5Jc7'"
1033919886538534913,2018-08-27 03:31:24,"b'In Brazil, \xe2\x80\x98Queer Museum\xe2\x80\x99 Is Censored, Debated, Then Celebrated https://t.co/yj3I4g1g6J'"
1033916429995847680,2018-08-27 03:17:40,"b'Alice Dunnigan, the first black woman to cover the White House, will be honored with a bronze statue at the Newseum https://t.co/8T15ZmrGEf'"
1033912003776139265,2018-08-27 03:00:05,"b'A nationwide prisoner strike is drawing attention to low inmate wages, decrepit facilities and harsh sentences. \xe2\x80\x9cPe\xe2\x80\xa6 https://t.co/FH55aC58sO'"
1033908217200427008,2018-08-27 02:45:02,"b""President Trump didn't make even the most cursory public show of respect for John McCain, against whom he had conti\xe2\x80\xa6 https://t.co/6VX8qrIxdI"""
1033904824331526144,2018-08-27 02:31:33,b'The Nuclear Power Plant of the Future May Be Floating Near Russia https://t.co/8TA8ck1eGH'
1033904419849596929,2018-08-27 02:29:57,"b'""Let the obvious sit too long and it becomes like an animal in a zoo: pointed at, but never exercised, and idly wan\xe2\x80\xa6 https://t.co/vRsvmhT0DV'"
1033900164472348673,2018-08-27 02:13:02,"b'How does a movie or TV show prevent a steamy scene from becoming a #MeToo experience for the actors? Enter the ""int\xe2\x80\xa6 https://t.co/8GSStJKvhM'"
1033896144466784257,2018-08-27 01:57:04,"b'""I prefer the early plays,"" our critic writes about Neil Simon\'s work. ""That\xe2\x80\x99s in part because they literally don\xe2\x80\x99t\xe2\x80\xa6 https://t.co/dmKywcnDlY'"
1033892736104058880,2018-08-27 01:43:31,b'North Korea to Expel a Japanese Tourist Accused of Crime https://t.co/ZfFyHRgNFq'
1033888684507058176,2018-08-27 01:27:25,"b'As a Nation Mourns McCain, Trump Is Conspicuously Absent https://t.co/oej85plXWD'"
1033885967042715648,2018-08-27 01:16:37,"b""Open floor plan offices can be a challenge. Here's how to make your work space a bit more bearable. https://t.co/sUG75mhvwC"""
1033881832968859648,2018-08-27 01:00:12,b'The number of individuals who sleep less than the recommended hours is increasing in the developed world. This is c\xe2\x80\xa6 https://t.co/90thyHlr4I'
1033878129637568512,2018-08-27 00:45:29,b'Your toilet isn\xe2\x80\x99t a garbage can https://t.co/LV6rS344g7'
1033873877439578112,2018-08-27 00:28:35,b'Opera of Demons https://t.co/ZX311TjNY5'
1033871362992078849,2018-08-27 00:18:35,"b'An Appraisal: Neil Simon Drew Big Laughs, Then Came a Cultural Shift https://t.co/KGxii8a7UJ'"
1033871354083401728,2018-08-27 00:18:33,b'Artificial Intelligence Is Now a Pentagon Priority. Will Silicon Valley Help? https://t.co/TsNFSJyEr4'
1033866712494604289,2018-08-27 00:00:07,b'Here are books for kids who might find some comfort knowing that other students (and dinosaurs and stick insects) g\xe2\x80\xa6 https://t.co/F0fu17vkQM'
1033863831838224385,2018-08-26 23:48:40,"b'Capitalism, Socialism, and Unfreedom https://t.co/HoL30yUS1B'"
1033859643863445504,2018-08-26 23:32:01,b'Prison Strike Organizers Aim to Improve Conditions and Pay https://t.co/lO3dWWSQIX'
1033855658142167041,2018-08-26 23:16:11,b'My WORKOUT: How One Silicon Valley C.E.O. Masters Work-Life Balance https://t.co/NH84Cqo2hI'
1033852613240995840,2018-08-26 23:04:05,b'John McCain\xe2\x80\x99s Parting Message: Our Greatness Is in Peril https://t.co/kkoTHUMnWe'
1033852431162122246,2018-08-26 23:03:22,"b""With Republicans clinging to a 50-49 Senate majority, the Arizona governor's choice for John McCain's successor has\xe2\x80\xa6 https://t.co/UQ6rDO682q"""
1033851610957590534,2018-08-26 23:00:06,"b'""It\'s literally the warehousing of human beings \xe2\x80\x94 like they were packages to be shipped off."" A look at the ""stash\xe2\x80\xa6 https://t.co/i6r3yCmZpj'"
1033848729147727872,2018-08-26 22:48:39,"b'Night owls of the world unite. In a 24-hour economy, what if going to bed in the wee hours is actually an advantage? https://t.co/rqct1lLJH1'"
1033845061933514754,2018-08-26 22:34:05,"b'In @nytopinion,\nOp-Ed contributor Miriam Pawel writes, ""Not every believer in the Party of California has been a gr\xe2\x80\xa6 https://t.co/xJjmPbD3zT'"
1033843425500717056,2018-08-26 22:27:35,b'RT @PatriciaMazzei: Our running @nytimes story on the mass shooting at the Jacksonville Landing: https://t.co/Efl9De2gDs'
1033832753157087232,2018-08-26 21:45:10,"b""Catch up on the latest news about Elon Musk, John McCain's death, and other top stories, and get a look ahead, in y\xe2\x80\xa6 https://t.co/Dlec9YkqO2"""
1033826838500581376,2018-08-26 21:21:40,b'RT @EricLiptonNYT: FOLLOW ALONG HERE--IT YOU EAT FRUIT &amp; VEGETABLES. My colleague @dannyhakim and I took a deep journey this summer into th\xe2\x80\xa6'
1033821438430642176,2018-08-26 21:00:13,"b'Glenn Close says she went into her latest role, a woman who spends her life as a self-described ""kingmaker"" to her\xe2\x80\xa6 https://t.co/x2NXBuUlXz'"
1033817631449640960,2018-08-26 20:45:05,"b'Police say a man shot last month in the Bronx is an associate of a well-known mafia family. ""The fact that they are\xe2\x80\xa6 https://t.co/O3BouYHitn'"
1033815605332332549,2018-08-26 20:37:02,"b'RT @nytimesbusiness: ""Dots don\'t matter"" in Gmail addresses, and plus signs have their pluses. Here\'s how to get more out of your Google ma\xe2\x80\xa6'"
1033811380116357122,2018-08-26 20:20:14,"b'A few of the things prosecutors say Rep. Duncan Hunter bought with campaign funds: $14,261.33 family vacation to It\xe2\x80\xa6 https://t.co/ohnn6WTYCb'"
1033807065444167680,2018-08-26 20:03:06,"b'Here are 13 great titles leaving Netflix in September, including classics like ""A Star is Born"" and modern gems you\xe2\x80\xa6 https://t.co/RnOFoD3sfN'"
1033803783145447430,2018-08-26 19:50:03,"b'In Opinion\n\nAuthor Jonathan Rauch writes, \xe2\x80\x9cLike it or not, inequality in today\xe2\x80\x99s America drives politics toward rag\xe2\x80\xa6 https://t.co/YBVezMkom2'"
1033800282378002433,2018-08-26 19:36:09,"b'Multiple people are dead after a gunman started firing during a video gaming tournament in Jacksonville, Florida, a\xe2\x80\xa6 https://t.co/m5ErhC8tHC'"
1033799147311308800,2018-08-26 19:31:38,b'Residents of the village with the smallest population in Switzerland wonder if nostalgic tourists and hikers attrac\xe2\x80\xa6 https://t.co/AWI8LgFFWk'
1033795270520254467,2018-08-26 19:16:14,"b""The current home of the U.S. Open started out as a derelict relic of the 1964 World's Fair. Now it's a state-of-the\xe2\x80\xa6 https://t.co/J5LAJZAnOd"""
1033791255774461957,2018-08-26 19:00:16,b'RT @NYTSports: U.S. Open players \xe2\x80\x94 and fans \xe2\x80\x94 share their favorite memories from the tournament https://t.co/fsF9v6LDN6 https://t.co/bYSdG9\xe2\x80\xa6'
1033788898462326785,2018-08-26 18:50:54,b'Authorities report a mass shooting at a Florida bar that was hosting a live-streamed video gaming tournament. https://t.co/suuG1i7rUk'
1033787430124576770,2018-08-26 18:45:04,"b""Almost everyone involved in Job Corps questions whether it's living up to its ideals, with an outdated program mode\xe2\x80\xa6 https://t.co/6nZ9k9akzB"""
1033783652142989312,2018-08-26 18:30:04,b'Arizona might be the only state that makes first-time possession of a small amount of marijuana a felony. In order\xe2\x80\xa6 https://t.co/pXZYH93hlR'
1033779888560529411,2018-08-26 18:15:06,b'RT @NYTSports: Serena Williams said she had a chat with the man who wants to control her wardrobe at the French Open. \n https://t.co/0MOIN6\xe2\x80\xa6'
1033776106162274308,2018-08-26 18:00:04,"b'Neil Simon helped define American humor in plays, movies, and TV. His works also played significantly in the career\xe2\x80\xa6 https://t.co/qdlu4o1620'"
1033772342189666306,2018-08-26 17:45:07,"b'RT @nytimesbusiness: ""Silence is criminal these days,"" says Chobani\'s Hamdi Ulukaya, known for his hiring of refugees to help in their rese\xe2\x80\xa6'"
1033768559170793473,2018-08-26 17:30:05,"b'Brands want to talk to young people without condescending to them. These consulting firms, staffed by 14- to 22-yea\xe2\x80\xa6 https://t.co/ICItLMbXt2'"
1033764782439051264,2018-08-26 17:15:05,"b'From ""The Odd Couple"" to ""Lost in Yonkers"", here\'s how New York Times reviewers saw Neil Simon\'s work through the d\xe2\x80\xa6 https://t.co/8ZFAdka2fP'"
1033761247248953345,2018-08-26 17:01:02,"b'A popular Chinese ride-sharing app, Didi Chuxing, suspends its carpooling service after 2 female passengers were ki\xe2\x80\xa6 https://t.co/PRExKxq50r'"
1033757232314413057,2018-08-26 16:45:05,"b'RT @nytimesworld: While the police struggle to exert authority in a hippie commune in Copenhagen, the elders can expel those who violate lo\xe2\x80\xa6'"
1033753477376356352,2018-08-26 16:30:09,"b'A migrant smuggler\'s ""stash house"" may be a motel room, or an apartment, or a trailer. But it is always part of a b\xe2\x80\xa6 https://t.co/BHgtIaUuLp'"
1033749693493391360,2018-08-26 16:15:07,"b""Most busy commuters aren't going to drive all 100 miles of New York State Route 25. But here's what they'd see and\xe2\x80\xa6 https://t.co/QAtdf2uE0R"""
1033745948982345728,2018-08-26 16:00:14,"b'In @nytopinion,\nOp-Ed columnist @NickKristof writes, ""In the courage-free zone known as Congress, McCain showed tha\xe2\x80\xa6 https://t.co/Ru38tkZf5p'"
1033745229961158656,2018-08-26 15:57:23,"b'Breaking News: The playwright Neil Simon died at 91. He was a master of Broadway comedy and beyond with hits like ""\xe2\x80\xa6 https://t.co/km0VlqQu0L'"
1033743382164713473,2018-08-26 15:50:02,"b'""A great statesman."" ""A skilled, tough politician."" ""A patriot of the highest order."" World leaders react to the de\xe2\x80\xa6 https://t.co/H1TR2RTuAd'"
1033742132845129729,2018-08-26 15:45:05,"b'From a prisoner of war in Vietnam to his runs for president and opposition to Trump, these were key moments of John\xe2\x80\xa6 https://t.co/5hkg1CSpTX'"
1033738609344557056,2018-08-26 15:31:05,"b'In @nytopinion,\nOp-Ed contributor Adam Grant writes, ""Although it\'s often said that those who can\'t do teach, the r\xe2\x80\xa6 https://t.co/HsjIpkEsb3'"
1033735838906109953,2018-08-26 15:20:04,"b'In Opinion\n\nOp-Ed contributor Naka Nathaniel writes, ""Last Sunday, I did something that no properly raised Catholic\xe2\x80\xa6 https://t.co/U34ari5cgM'"
1033734594800099328,2018-08-26 15:15:07,b'RT @nytpolitics: Reporters and editors at The New York Times had a backstage view of John McCain\xe2\x80\x99s 35 years in Washington as a member of th\xe2\x80\xa6'
1033730817498009601,2018-08-26 15:00:07,"b'Finland, Norway, Denmark, Iceland and Sweden regularly rank among the happiest countries in the world. But that doe\xe2\x80\xa6 https://t.co/NSBI67F8Ce'"
1033727035712122880,2018-08-26 14:45:05,"b'The median survival term for glioblastoma, which John McCain learned he had last summer, is 12 to 18 months https://t.co/Y7OXj6h6eM'"
1033723268505784320,2018-08-26 14:30:07,"b'Republican ads show scenes of a violent, anarchic dystopia that they say would result if Democrats take power in Co\xe2\x80\xa6 https://t.co/s1OjtMuDaX'"
1033720087071612928,2018-08-26 14:17:29,"b'Breaking News: An archbishop claimed that Pope Francis was complicit in covering up abuses by a U.S. prelate, cloud\xe2\x80\xa6 https://t.co/FpfPTrEXtO'"
1033719480835289088,2018-08-26 14:15:04,"b'RT @nytimesworld: Follow our live updates as the pope wraps up his visit to Ireland, with activists calling for concrete action to stamp ou\xe2\x80\xa6'"
1033718214180724736,2018-08-26 14:10:02,"b'\xe2\x80\x9cBeing among old growth trees feels as sacred as any cathedral.\xe2\x80\x9d Inspired by a poem, @rfremson immersed herself in\xe2\x80\xa6 https://t.co/Y4uAoxcugI'"
1033715708327288832,2018-08-26 14:00:05,"b'In his decision to keep Tesla public, Elon Musk cited 4 key factors that ultimately changed his mind. https://t.co/CKcndfVorb'"
1033711954110672897,2018-08-26 13:45:09,"b'In @NYTOpinion, \nOp-Ed contributor Anand Giridharadas writes, ""Even as they give back, American elites generally se\xe2\x80\xa6 https://t.co/Ur5gKedMtm'"
1033708284400885760,2018-08-26 13:30:35,"b'John McCain will be the 13th former senator to lie in state at the Capitol Rotunda, and will  have a full dress fun\xe2\x80\xa6 https://t.co/CwKEjXQ8XV'"
1033704218249625600,2018-08-26 13:14:25,"b'A Single Road With Many Names, Traversing Many Worlds https://t.co/BiGNmox7js'"
1033701869628076033,2018-08-26 13:05:05,"b'RT @nytopinion: ""We are a country with a conscience. ... Our values are our strength and greatest treasure."" \xe2\x80\x94 John McCain in 2017 https://\xe2\x80\xa6'"
1033699417960984576,2018-08-26 12:55:21,b'Police in Turkey Break Up Mothers\xe2\x80\x99 Weekly Vigil https://t.co/vbbwMeDRFm'
1033695059731013632,2018-08-26 12:38:02,"b'A new psychological approach targets anxiety, PTSD and other mental disorders with concentrated, intensive therapy https://t.co/ChXvsSDBqD'"
1033691018166788097,2018-08-26 12:21:58,"b'""The Happytime Murders"" and ""Puppet Master: The Littlest Reich"" both have puppet casts, but you\'d better leave your\xe2\x80\xa6 https://t.co/i2rUBLMuGn'"
1033686365731540995,2018-08-26 12:03:29,"b'During a recent operation to repair a metal rod in her hip, the astrologer Susan Miller says she briefly died on th\xe2\x80\xa6 https://t.co/tI5cPfEcJy'"
1033682239454892033,2018-08-26 11:47:05,"b'RT @nytopinion: .@NickKristof: ""Yes, he bobbed and weaved \xe2\x80\x94 but in the courage-free zone known as Congress, John McCain showed that princip\xe2\x80\xa6'"
1033674681231060992,2018-08-26 11:17:03,b'The New York Times obituary for John McCain https://t.co/3deMbFqo4I'
1033670150262800385,2018-08-26 10:59:03,b'RT @dgelles: Inside the board room as Elon called off the deal. Only in the Times. w \xe2\x81\xa6@katekelly\xe2\x81\xa9 and \xe2\x81\xa6@jbsgreenberg\xe2\x81\xa9  https://t.co/ZzIv9OP\xe2\x80\xa6'
1033666895428419586,2018-08-26 10:46:07,"b'Zazie Beetz on \xe2\x80\x98Atlanta,\xe2\x80\x99 Her Emmy Nomination and Impostor Syndrome https://t.co/k2Ro1cVaJN'"
1033664368251232256,2018-08-26 10:36:04,b'RT @shearm: Remembering @SenJohnMcCain. Here are some of the recollections from myself and other reporters who covered McCain. My contribut\xe2\x80\xa6'
1033659022329688065,2018-08-26 10:14:50,b'Montgomery Memo: A Rebirth for Alabama Democrats? Not So Fast https://t.co/EqWlsJkSS5'
1033658302071300096,2018-08-26 10:11:58,"b'No Saudi Aramco I.P.O.? No Problem, Potentially, for Saudi Arabia\xe2\x80\x99s Investment Dreams https://t.co/GibzqFD7wE'"
1033657639903940608,2018-08-26 10:09:20,b'The Late \xe2\x80\x9970s Ushered In a New Women\xe2\x80\x99s Tennis Rivalry: Chrissie vs. Martina https://t.co/zXZED2eySD'
1033653694821269505,2018-08-26 09:53:39,b'Inviting the Next Financial Crisis https://t.co/ZoPjh91kIf'
1033649860346634241,2018-08-26 09:38:25,"b'""Throughout the meeting, she had been drinking from a water bottle, which we suspect was full of alcohol"" https://t.co/7S5Nhpe4Q1'"
1033645560237105152,2018-08-26 09:21:20,b'Ammar Campa-Najjar is Democratic candidate running in a solidly Republican enclave in California. But after the ind\xe2\x80\xa6 https://t.co/cOu9JHrfkQ'
1033641463995936768,2018-08-26 09:05:03,"b'RT @nytopinion: ""I have certainly seen my share of the world as it really is and not how I wish it would be,"" wrote John McCain in a 2017 O\xe2\x80\xa6'"
1033634117274030080,2018-08-26 08:35:52,b'A Real-Time Map Tracks the Building Frenzy That\xe2\x80\x99s Transforming New York https://t.co/KxdlYgIQ0K'
1033630303968014336,2018-08-26 08:20:43,"b""Italy wants the Frick Collection's most recent painting acquisition back and says its export license never should h\xe2\x80\xa6 https://t.co/Th4lfymqk4"""
1033625910778507264,2018-08-26 08:03:15,b'Hollywood is lousy with the vanity projects and left-field dalliances of actors \xe2\x80\x94 but Keanu Reeves\xe2\x80\x99s extracurricula\xe2\x80\xa6 https://t.co/YXjl9PetoC'
1033621553299300352,2018-08-26 07:45:56,"b""A Times columnist tried to answer questions from a test that determines admission to NYC's most selective high scho\xe2\x80\xa6 https://t.co/dZ8Wl9y6Xh"""
1033617179009327104,2018-08-26 07:28:33,"b""When President Trump took office, he inherited 107 additional judicial vacancies. Here's how his administration is\xe2\x80\xa6 https://t.co/QvG6M4ulfY"""
1033612602742661120,2018-08-26 07:10:22,"b'Copenhagen Dispatch: In Anarchic Corner of Copenhagen, Police and Dealers Play Cat and Mouse https://t.co/tD0ypHY8dP'"
1033610593398403072,2018-08-26 07:02:23,"b'\xe2\x80\x9cYou have to find a way to thrive again, even if your heart aches while doing it.\xe2\x80\x9d https://t.co/ENfYG1c6O0'"
1033606292303241217,2018-08-26 06:45:18,"b'In Opinion\n\nOp-Ed columnist @paulkrugman writes, \xe2\x80\x9cOnce you\xe2\x80\x99ve made excuses for and come to the aid of a bad leader,\xe2\x80\xa6 https://t.co/IcezB9jbNt'"
1033602037605392384,2018-08-26 06:28:23,"b'A Japanese candy-making technique nearly went extinct. Now, it\xe2\x80\x99s seeing new life among a dedicated group of Tokyo c\xe2\x80\xa6 https://t.co/z27yM6VZqD'"
1033597936461139968,2018-08-26 06:12:06,"b'RT @nytopinion: John McCain on human rights, in an Op-Ed last year: \n""America didn\xe2\x80\x99t invent human rights. Those rights are common to all pe\xe2\x80\xa6'"
1033591902183022592,2018-08-26 05:48:07,"b""What are you really paying for with a custom-built home? Here's a breakdown of where that money will go. https://t.co/3hRqf43pc9"""
1033587531676303360,2018-08-26 05:30:45,"b'Amy Sedaris discusses the transcendent joys of packing tape, the Emmys and finding a rabbit sitter. https://t.co/frqFkI2zvY'"
1033583256925622277,2018-08-26 05:13:46,"b""Teachers often turn to the same tried and true books. @nytimesbooks asked writers what they'd add to the curriculum. https://t.co/b5tmVSWKER"""
1033578827887378432,2018-08-26 04:56:10,b'RT @nytopinion: Giant chickens and peaches and all our other weird roadside attractions remind us that American ingenuity and wit have not\xe2\x80\xa6'
1033574384420704257,2018-08-26 04:38:30,"b'To his fans, especially the baby boomers who were the target audience for his Young People\xe2\x80\x99s Concerts, Leonard Bern\xe2\x80\xa6 https://t.co/zBd7b064fq'"
1033569985438867456,2018-08-26 04:21:01,"b'John McCain had ""real power, not just the kind that comes from seniority and being a committee chairman, but the ki\xe2\x80\xa6 https://t.co/hAzut4t294'"
1033566495022964741,2018-08-26 04:07:09,"b'RT @nytopinion: Don\xe2\x80\x99t call them \xe2\x80\x9canthem protests,\xe2\x80\x9d writes @kashanacauley. Call them what they are \xe2\x80\x94 \xe2\x80\x9cprotests against racist police violenc\xe2\x80\xa6'"
1033562194221379584,2018-08-26 03:50:04,"b'RT @nytopinion: Even when many Democrats were reluctant to denounce torture, John McCain stood up for the rights of suspected Qaeda terrori\xe2\x80\xa6'"
1033558921477279745,2018-08-26 03:37:04,"b'RT @SherylNYT: In 2015 John McCain told me he knew what he wanted on his tombstone: \xe2\x80\x9cHe served his country.\xe2\x80\x9d That remembrance, and others h\xe2\x80\xa6'"
1033555897207975936,2018-08-26 03:25:03,"b""RT @kemcke: So how did Elon Musk do a 180 on taking Tesla private? Here's how. An inside look from @dgelles @katekelly @jbsgreenberg https:\xe2\x80\xa6"""
1033553405460062209,2018-08-26 03:15:09,"b'Cicada killers, large wasps that hunt cicadas to feed their carnivore larvae, sound like something out of a horror\xe2\x80\xa6 https://t.co/zHqGeOFwoS'"
1033548553556291584,2018-08-26 02:55:52,b'John McCain to Lie in State at Capitols in Washington and Arizona https://t.co/EDd5QkASQk'
1033544388616568833,2018-08-26 02:39:19,b'\xe2\x80\x98Can The President Be Impeached?\xe2\x80\x99 We Answer Your Questions https://t.co/32XdSyjBMs'
1033543971719585792,2018-08-26 02:37:39,"b'""I recently found out that I am a grandfather, but I did not find out in the usual way."" A man wants to know: Can I\xe2\x80\xa6 https://t.co/Fc5XhrRr3g'"
1033539611736387586,2018-08-26 02:20:20,"b'On Washington: John McCain, a Last Lion of the Senate https://t.co/wS8OFOjvIv'"
1033537837063397376,2018-08-26 02:13:17,"b'Made from rice and coconut, these surnoli (coconut-rice pancakes) are soft, round and perfect for breakfast\xe2\x80\xa6 https://t.co/DQwoZAB6Rf'"
1033533382377041920,2018-08-26 01:55:35,b'Common Sense: Should These Tests Get a Failing Grade? https://t.co/JZ42fjVRSP'
1033532727860121600,2018-08-26 01:52:59,"b'19 Noncitizens Voted Illegally in 2016 in North Carolina, U.S. Charges https://t.co/CsUiiwEbEx'"
1033530068067385345,2018-08-26 01:42:24,b'A dozen artists respond to one of the greatest threats of our time: the effects of climate change https://t.co/fbJa5YfscB'
1033525604233211904,2018-08-26 01:24:40,"b""Here's how your brain morphs stressful family vacations into pleasant nostalgia-inducing memories https://t.co/qstL3bgYYE"""
1033521185945018368,2018-08-26 01:07:07,b'The Netherlands is treating dementia by reviving happy memories: A simulated bus ride through the countryside. A be\xe2\x80\xa6 https://t.co/beYKcPDduD'
1033519200411762688,2018-08-26 00:59:13,b'Recalling the John McCain We Knew https://t.co/ZTwUMeg29u'
1033513923360837638,2018-08-26 00:38:15,"b'John McCain, a Scarred but Happy Warrior https://t.co/CLNozjd1yG'"
1033513560872288257,2018-08-26 00:36:49,"b'Breaking News: John McCain has died of brain cancer at 81. Once a prisoner of war, he made 2 bids for president and\xe2\x80\xa6 https://t.co/kbLZQODln3'"
1033513237906481152,2018-08-26 00:35:32,b'John McCain: The Making of a Maverick https://t.co/vgJQaayyml'
1033511243682856961,2018-08-26 00:27:36,"b'John McCain, War Hero, Senator, Presidential Contender, Dies at 81 https://t.co/X8bCmOIiXK'"
1033510518257070080,2018-08-26 00:24:43,"b'""Looking at purple wildflowers and kelly-green grass, I couldn\xe2\x80\x99t remember the last time I was surrounded by such se\xe2\x80\xa6 https://t.co/JBfGOfwwuN'"
1033510170394025985,2018-08-26 00:23:20,"b'Breaking News: John McCain has died of brain cancer at 81. Once a prisoner of war, he made two bids for president a\xe2\x80\xa6 https://t.co/6BWh0yrFGZ'"
1033506092918157312,2018-08-26 00:07:08,"b'A Harvard professor called coconut oil ""pure poison."" Is it really that bad for you? https://t.co/Mk11LyOKen'"
1033501473907372033,2018-08-25 23:48:47,"b""He's been in several books and movies, and now Tom Clancy's CIA analyst, Jack Ryan, is getting a TV series. https://t.co/kEjH4EdwGg"""
1033497217460588544,2018-08-25 23:31:52,b'Disability: A Symbol for \xe2\x80\x98Nobody\xe2\x80\x99 That\xe2\x80\x99s Really for Everybody https://t.co/lmMFVbQMlZ'
1033496765914394626,2018-08-25 23:30:05,b'Does the dominance of giant corporations like Amazon have something to do with stagnant wages and bigger swings in\xe2\x80\xa6 https://t.co/5JG293gXA3'
1033492985583988736,2018-08-25 23:15:03,b'15 years ago Joe Budden had a rap hit \xe2\x80\x94\xc2\xa0as well as an ugly downward spiral and battles with addiction. Now he has e\xe2\x80\xa6 https://t.co/M4CvT1tgLv'
1033490409299869697,2018-08-25 23:04:49,b'The Knicks Make It to the Finals \xe2\x80\x94 in an Alternate Reality https://t.co/PUlCZd1tFW'
1033485774119784449,2018-08-25 22:46:24,b'Walt Disney World Workers Reach Deal for $15 Minimum Wage by 2021 https://t.co/zTKGuQTrtH'
1033485042264227845,2018-08-25 22:43:29,"b'A Truckload of Nike Shoes, Left as \xe2\x80\x98Bait,\xe2\x80\x99 Stings Chicago https://t.co/slwzg0984W'"
1033482182034182144,2018-08-25 22:32:08,b'Almendrados (almond-lemon macaroons) are a 15th-century treat that have withstood the test of time\xe2\x80\xa6 https://t.co/Aaf0XXG4aI'
1033477890632044546,2018-08-25 22:15:04,"b'If you look hard enough, you can find a world where fairies frolic in custom-built gardens and diminutive houses. I\xe2\x80\xa6 https://t.co/ItXO19RrOx'"
1033476750850908161,2018-08-25 22:10:33,"b'On Photography: There\xe2\x80\x99s Less to Portraits Than Meets the Eye, and More https://t.co/mZrnDjvi2z'"
1033474156053057537,2018-08-25 22:00:14,"b'RT @amyfiscus: NEW: What will Robert Mueller do? No one knows. But @mattapuzzo spent the summer looking for clues, and here is what he foun\xe2\x80\xa6'"
1033470330445152257,2018-08-25 21:45:02,b'European countries have sent hundreds of millions of dollars to Niger for anti-migration efforts. The flow of migra\xe2\x80\xa6 https://t.co/DRpjwibKkT'
1033466583035904001,2018-08-25 21:30:08,"b'In @NYTopinion, \nOp-Ed contributor Jesse Eisinger writes: ""Oh, the audacity of dopes. The crimes of Paul Manafort a\xe2\x80\xa6 https://t.co/Cd9GRg3NBH'"
1033462791607345155,2018-08-25 21:15:04,"b'After 6 years working at Disney World, Jessica Lella earns $10 per hour. She says of the coming wage increase, ""The\xe2\x80\xa6 https://t.co/zaJDE4fr1u'"
1033459029891342337,2018-08-25 21:00:08,"b'Parts of Hawaii got nearly four feet of rainfall as the remains of Hurricane Lane, now a tropical storm, lingered o\xe2\x80\xa6 https://t.co/xykTbOeOjc'"
1033456179551379461,2018-08-25 20:48:48,"b'In Opinion\n\nThe Editorial Board writes: ""Congress remains crouched and trembling in a dark corner, hoping this is a\xe2\x80\xa6 https://t.co/Mhkd5TUeK9'"
1033451453472559104,2018-08-25 20:30:01,"b""A joint North Korea-South Korea women's basketball team could be up for a medal at the Asian Games. Diplomatic wins\xe2\x80\xa6 https://t.co/LwX7TO7VFa"""
1033447904609030146,2018-08-25 20:15:55,"b'Weary of a political system they see as rigged against their generation, and fired up to elect candidates they beli\xe2\x80\xa6 https://t.co/XIs3kRhwCL'"
1033443929402888192,2018-08-25 20:00:07,"b'A year after the Myanmar military began a campaign to erase Rohingya villages and kill their inhabitants, it contin\xe2\x80\xa6 https://t.co/NnfAgHo00i'"
1033440155401641984,2018-08-25 19:45:08,"b'In @NYTOpinion, \nOp-Ed columnist @NYTimesCohen writes, ""Trump was a symptom, not a cause. The problem is way deeper\xe2\x80\xa6 https://t.co/6xThlpgEKQ'"
1033436388870565889,2018-08-25 19:30:10,"b'RT @nytimesbusiness: How a woman caring for her parents discovered that the fund established to support them had been hit with $128,000 in\xe2\x80\xa6'"
1033433849970212865,2018-08-25 19:20:04,b'A new report confirms what a lot of NYC residents already suspected - that rent increases are highest in gentrifyin\xe2\x80\xa6 https://t.co/j19lfoUaAb'
1033428821557604352,2018-08-25 19:00:05,b'Democratic Party officials have agreed to sharply reduce the influence of superdelegates in the presidential nomina\xe2\x80\xa6 https://t.co/BHLjwRDAXy'
1033425297851510789,2018-08-25 18:46:05,"b'Nearly 2 dozen Rohingya refugees know the name, address and cell number of the Buddhist neighbor they say is respon\xe2\x80\xa6 https://t.co/a8Qz0GW0Ib'"
1033421265254666241,2018-08-25 18:30:04,"b'RT @NYTSports: You may not be good enough to play in the Bundesliga, but could you scout for one of its biggest clubs? @RorySmith meets wit\xe2\x80\xa6'"
1033417499650478082,2018-08-25 18:15:06,"b""Singer and actress Aaliyah, along with 8 others, died in a plane crash August 25, 2001. Here's the obituary that ra\xe2\x80\xa6 https://t.co/GAwjZkluCE"""
